273,3,398,604
273,4,397,577
273,5,420,632
274,1,371,558
274,2,369,640
274,3,399,604
274,4,395,576
274,5,420,632
275,1,374,558
275,2,370,640
275,3,400,604
275,4,394,575
275,5,421,632
276,1,376,559
276,2,371,641
276,3,401,603
276,4,392,575
276,5,422,631
277,1,379,562
277,2,371,641
277,3,401,603
277,4,391,574
277,5,423,631
278,1,381,565
278,2,372,642
278,3,402,603
278,4,390,574
278,5,424,631
279,1,382,568
279,2,373,643
279,3,403,604
279,4,389,574
279,5,424,631
280,1,384,571
280,2,374,642
280,3,403,604
280,4,388,573
280,5,425,631
281,1,385,572
281,2,375,642
281,3,405,604
281,4,387,573
281,5,426,631
282,1,387,573
282,2,376,641
282,3,406,604
282,4,385,572
282,5,426,631
283,1,388,574
283,2,378,640
283,3,407,604
283,4,381,575
283,5,428,631
284,1,390,575
284,2,380,639
284,3,408,604
284,4,379,577
284,5,428,632
285,1,392,576
285,2,381,638
285,3,408,604
285,4,376,579
285,5,429,632
286,1,395,578
286,2,383,637
286,3,408,603
286,4,374,579
286,5,430,632
287,1,396,579
287,2,385,638
287,3,409,604
287,4,370,580
287,5,431,632
288,1,399,580
288,2,386,638
288,3,410,604
288,4,367,579
288,5,432,631
289,1,402,580
289,2,386,637
289,3,411,604
289,4,366,579
289,5,433,632
290,1,404,581
290,2,387,638
290,3,412,604
290,4,362,579
290,5,433,632
291,1,407,583
291,2,389,638
291,3,411,607
291,4,358,578
291,5,434,631
292,1,409,584
292,2,390,638
292,3,411,606
292,4,355,578
292,5,435,629
293,1,410,585
293,2,391,638
293,3,411,606
293,4,352,578
293,5,436,628
294,1,412,586
294,2,392,639
294,3,412,604
294,4,349,577
294,5,438,628
295,1,413,587
295,2,394,639
295,3,412,604
295,4,347,578
295,5,440,628
296,1,415,588
296,2,395,639
296,3,413,604
296,4,345,578
296,5,441,627
297,1,416,590
297,2,397,639
297,3,416,603
297,4,343,578
297,5,442,627
298,1,418,590
298,2,398,639
298,3,418,602
298,4,340,578
298,5,444,627
299,1,419,591
299,2,399,638
299,3,420,601
299,4,337,578
299,5,445,627
300,1,421,592
300,2,402,638
300,3,422,599
300,4,335,578
300,5,447,627
301,1,422,593
301,2,404,638
301,3,424,601
301,4,332,577
301,5,448,626
302,1,424,593
302,2,406,638
302,3,425,601
302,4,329,577
302,5,450,625
303,1,425,594
303,2,408,638
303,3,426,601
303,4,327,577
303,5,451,625
304,1,426,595
304,2,410,640
304,3,426,601
304,4,326,577
304,5,452,625
305,1,428,596
305,2,411,640
305,3,428,602
305,4,324,577
305,5,454,625
306,1,429,597
306,2,413,641
306,3,428,602
306,4,321,576
306,5,455,624
307,1,430,598
307,2,415,641
307,3,430,603
307,4,320,576
307,5,456,624
308,1,431,599
308,2,417,642
308,3,431,603
308,4,318,576
308,5,457,624
309,1,432,599
309,2,418,642
309,3,432,603
309,4,315,577
309,5,459,624
310,1,434,600
310,2,420,643
310,3,428,602
310,4,313,576
310,5,459,624
311,1,435,600
311,2,421,644
311,3,423,602
311,4,311,576
311,5,461,625
312,1,436,601
312,2,424,644
312,3,419,603
312,4,309,576
312,5,461,625
313,1,437,602
313,2,423,644
313,3,413,602
313,4,306,576
313,5,463,624
314,1,438,602
314,2,425,643
314,3,412,601
314,4,305,576
314,5,463,624
315,1,439,603
315,2,426,643
315,3,410,601
315,4,303,576
315,5,464,624
316,1,440,604
316,2,428,643
316,3,408,601
316,4,301,576
316,5,465,624
317,1,441,605
317,2,429,643
317,3,405,602
317,4,300,576
317,5,466,624
318,1,442,605
318,2,430,643
318,3,403,602
318,4,297,576
318,5,467,623
319,1,443,606
319,2,431,643
319,3,402,604
319,4,295,576
319,5,468,623
320,1,444,606
320,2,432,640
320,3,401,603
320,4,293,576
320,5,469,623
321,1,445,607
321,2,435,638
321,3,400,604
321,4,291,576
321,5,470,623
322,1,446,608
322,2,436,638
322,3,399,604
322,4,290,576
322,5,471,623
323,1,447,608
323,2,439,638
323,3,397,602
323,4,287,576
323,5,471,622
324,1,448,609
324,2,441,638
324,3,395,601
324,4,285,576
324,5,472,622
325,1,448,610
325,2,443,637
325,3,395,599
325,4,283,576
325,5,473,622
326,1,449,611
326,2,444,638
326,3,392,597
326,4,282,577
326,5,474,621
327,1,448,612
327,2,446,638
327,3,391,595
327,4,281,577
327,5,475,622
328,1,448,613
328,2,448,638
328,3,390,597
328,4,279,577
328,5,476,622
329,1,448,615
329,2,451,638
329,3,387,598
329,4,278,577
329,5,477,621
330,1,447,617
330,2,453,637
330,3,385,599
330,4,276,577
330,5,476,618
331,1,447,618
331,2,454,637
331,3,383,600
331,4,274,577
331,5,475,613
332,1,448,619
332,2,455,637
332,3,381,601
332,4,273,577
332,5,476,610
333,1,448,619
333,2,457,638
333,3,380,602
333,4,272,577
333,5,475,606
334,1,448,621
334,2,458,638
334,3,378,603
334,4,270,577
334,5,474,603
335,1,449,621
335,2,460,638
335,3,377,604
335,4,269,577
335,5,475,601
336,1,449,622
336,2,461,639
336,3,375,604
336,4,267,577
336,5,476,598
337,1,449,624
337,2,463,639
337,3,374,606
337,4,266,577
337,5,477,597
338,1,449,625
338,2,464,639
338,3,372,606
338,4,264,577
338,5,479,595
339,1,451,625
339,2,465,639
339,3,371,607
339,4,263,577
339,5,481,593
340,1,450,626
340,2,466,639
340,3,370,608
340,4,262,578
340,5,482,591
341,1,452,628
341,2,468,639
341,3,369,608
341,4,260,578
341,5,483,589
342,1,452,628
342,2,468,638
342,3,368,609
342,4,259,578
342,5,484,587
343,1,452,629
343,2,471,638
343,3,367,610
343,4,257,578
343,5,486,585
344,1,452,629
344,2,472,638
344,3,366,610
344,4,256,578
344,5,486,584
345,1,453,631
345,2,472,638
345,3,364,610
345,4,254,578
345,5,488,582
346,1,454,631
346,2,474,638
346,3,363,609
346,4,253,578
346,5,489,580
347,1,454,633
347,2,475,638
347,3,360,608
347,4,251,576
347,5,490,579
348,1,454,633
348,2,476,638
348,3,358,608
348,4,250,577
348,5,491,576
349,1,454,633
349,2,477,638
349,3,357,608
349,4,248,577
349,5,492,576
350,1,454,634
350,2,478,638
350,3,355,608
350,4,247,577
350,5,493,575
