49,2,816,509,38,60
50,1,712,377,18,81
50,2,815,512,39,59
51,1,712,377,18,83
51,2,813,513,42,58
52,1,712,381,19,82
52,2,813,514,45,58
53,1,711,384,21,81
53,2,812,516,47,57
54,1,711,386,21,82
54,2,810,518,50,56
55,1,711,388,22,82
55,2,809,520,52,55
56,1,710,389,25,83
56,2,808,524,53,52
57,1,711,391,24,84
57,2,807,525,55,51
58,1,711,392,25,85
58,2,806,527,56,50
59,1,711,393,25,85
59,2,805,528,58,50
60,1,712,396,25,85
60,2,804,529,59,50
61,1,712,398,25,85
61,2,803,530,60,49
62,1,712,399,25,86
62,2,802,531,61,49
63,1,712,400,24,86
63,2,801,532,62,49
64,1,712,403,25,85
64,2,800,533,61,49
65,1,712,405,26,84
65,2,799,534,62,49
66,1,712,407,26,84
66,2,798,534,62,49
67,1,712,409,26,84
67,2,798,535,62,48
68,1,712,411,26,83
68,2,797,536,63,48
69,1,712,413,26,83
69,2,796,538,63,47
70,1,713,415,26,82
70,2,795,538,63,47
71,1,713,417,26,82
71,2,794,539,63,47
72,1,713,419,26,82
72,2,793,540,62,46
73,1,713,420,27,83
73,2,792,541,62,46
74,1,713,422,27,82
74,2,791,542,62,46
75,1,713,424,27,81
75,2,791,542,62,46
76,1,713,425,27,82
76,2,790,543,62,46
77,1,713,426,27,82
77,2,789,543,62,46
78,1,714,428,27,82
78,2,788,543,62,46
79,1,714,429,27,81
79,2,787,544,62,46
80,1,714,430,27,82
80,2,787,544,62,46
81,1,714,431,27,82
81,2,786,545,62,46
82,1,714,433,27,82
82,2,785,545,62,46
83,1,714,434,27,82
83,2,784,546,62,46
84,1,714,436,28,81
84,2,784,546,62,46
85,1,714,437,28,81
85,2,783,547,62,46
86,1,715,438,27,81
86,2,782,546,62,46
87,1,715,439,28,82
87,2,780,547,63,44
88,1,715,442,32,78
88,2,779,547,63,42
89,1,720,445,30,76
89,2,778,546,62,42
90,1,721,444,30,78
90,2,778,546,59,42
91,1,718,448,34,77
91,2,777,550,58,38
92,1,718,450,36,76
92,2,776,553,57,35
93,1,718,453,38,76
93,2,775,557,56,32
94,1,717,455,40,75
94,2,773,561,59,27
95,1,716,457,42,75
95,2,772,561,61,27
96,1,716,459,43,75
96,2,770,560,62,28
97,1,715,463,45,73
97,2,769,560,63,28
98,1,714,466,48,71
98,2,767,559,64,29
99,1,713,468,50,71
99,2,766,558,62,31
100,1,712,470,51,70
100,2,764,557,62,33
101,1,713,471,52,70
101,2,762,556,64,36
102,1,713,474,53,69
102,2,761,555,63,38
103,1,713,477,54,67
103,2,759,554,63,39
104,1,714,479,54,66
104,2,758,553,64,41
105,1,715,481,55,66
105,2,756,552,63,43
106,1,716,483,55,66
106,2,755,551,64,43
107,1,716,484,55,65
107,2,754,551,64,43
108,1,718,486,55,65
108,2,753,550,64,43
109,1,719,487,54,65
109,2,752,549,64,43
110,1,720,489,55,65
110,2,750,548,64,43
111,1,720,490,56,64
111,2,749,548,64,43
112,1,726,493,55,61
112,2,748,547,64,43
113,1,732,493,51,61
113,2,747,546,64,43
114,1,734,495,52,62
114,2,746,545,64,43
115,1,731,499,57,60
115,2,745,544,64,43
116,1,730,503,61,59
116,2,743,543,65,44
117,1,729,507,64,57
117,2,742,543,65,44
118,1,729,510,66,56
118,2,741,542,64,45
119,1,730,513,67,55
119,2,740,541,65,45
120,1,733,515,67,55
120,2,739,540,64,45
121,1,733,516,69,55
121,2,738,540,64,45
122,1,735,519,69,54
122,2,737,539,64,45
123,1,739,520,68,54
123,2,736,538,64,44
124,1,739,521,70,55
124,2,735,538,65,44
125,1,741,523,70,54
125,2,734,537,64,44
126,1,744,524,69,54
126,2,733,537,65,44
127,1,746,526,68,53
127,2,732,536,65,44
128,1,748,527,69,54
128,2,732,536,65,44
129,1,749,528,70,54
129,2,731,535,65,44
130,1,750,530,70,54
130,2,730,535,65,44
131,1,752,531,70,54
131,2,729,534,65,43
132,1,755,532,69,53
132,2,728,533,66,43
133,1,757,533,68,52
133,2,727,533,65,43
134,1,760,534,67,51
134,2,726,532,65,43
135,1,762,536,68,49
135,2,726,531,64,43
136,1,762,538,70,46
136,2,725,531,65,43
137,1,765,540,69,43
137,2,724,531,64,43
138,1,768,540,69,44
138,2,723,530,64,41
139,1,771,542,69,42
139,2,722,529,64,41
140,1,772,547,70,38
140,2,722,528,63,42
141,1,773,550,71,35
141,2,724,525,61,46
142,1,772,551,74,34
142,2,727,522,52,40
143,1,771,557,77,28
143,2,729,520,49,41
144,1,771,558,80,27
144,2,729,518,46,43
145,1,772,560,80,25
145,2,730,516,44,46
146,1,773,562,81,23
146,2,730,514,39,51
147,1,774,565,82,21
147,2,730,512,36,55
148,1,775,567,83,20
148,2,730,510,33,59
149,1,776,568,84,18
149,2,730,509,29,63
150,1,778,570,83,17
150,2,730,507,26,66
151,1,779,571,84,15
151,2,731,504,22,69
152,1,781,571,84,16
152,2,731,502,18,72
153,1,783,571,84,16
153,2,731,500,18,73
154,1,784,571,84,16
154,2,731,499,18,73
155,1,786,571,84,16
155,2,731,497,18,73
156,1,787,571,84,16
156,2,730,495,19,73
157,1,788,571,84,16
157,2,729,493,20,74
158,1,790,571,84,16
158,2,729,492,21,74
159,1,791,571,84,16
159,2,729,490,22,74
160,1,792,571,84,16
160,2,728,489,22,73
161,1,794,571,84,17
161,2,728,488,23,73
162,1,795,571,84,17
162,2,728,486,23,73
163,1,800,566,80,22
163,2,728,484,23,74
164,1,806,562,73,30
164,2,728,483,24,74
165,1,814,557,63,37
165,2,728,482,25,73
166,1,820,553,54,44
166,2,727,481,26,72
167,1,825,549,49,50
167,2,727,479,26,72
168,1,827,545,47,55
168,2,727,478,27,72
169,1,831,542,43,61
169,2,727,477,28,72
170,1,837,538,37,69
170,2,727,476,28,71
171,1,840,534,34,73
171,2,726,475,29,71
172,1,842,531,33,76
172,2,726,474,30,71
173,1,847,529,28,78
173,2,725,473,31,71
174,1,850,525,26,81
174,2,725,472,31,70
175,1,851,523,26,81
175,2,724,471,33,70
176,1,852,520,25,81
176,2,724,469,34,71
177,1,853,517,24,81
177,2,724,468,34,70
178,1,854,514,24,82
178,2,725,469,36,67
179,1,855,512,23,82
179,2,728,472,37,65
180,1,856,509,23,83
180,2,732,474,37,58
181,1,857,507,23,82
181,2,730,476,41,53
182,1,857,504,23,82
182,2,729,476,44,49
183,1,858,502,23,82
183,2,728,478,48,42
184,1,858,500,23,82
184,2,725,478,53,37
185,1,858,498,23,82
185,2,722,478,59,33
186,1,858,496,24,82
186,2,721,478,62,28
187,1,858,494,24,82
187,2,720,478,66,24
188,1,858,491,24,83
188,2,718,478,70,21
189,1,859,489,24,83
189,2,719,477,72,21
190,1,859,487,25,84
190,2,719,478,74,16
191,1,859,485,25,84
191,2,721,478,74,15
192,1,859,482,25,84
192,2,723,477,75,14
193,1,859,481,25,82
193,2,724,477,75,13
194,1,853,481,32,74
194,2,726,477,76,13
195,1,851,481,36,66
195,2,728,477,76,13
196,1,846,480,44,61
196,2,729,477,77,13
197,1,841,478,50,59
197,2,731,477,77,13
198,1,835,475,60,59
198,2,733,477,77,13
199,1,830,474,67,56
199,2,734,477,78,13
200,1,826,472,72,51
200,2,736,476,78,14
201,1,822,471,75,45
201,2,738,476,77,14
202,1,818,469,76,43
202,2,740,476,77,14
203,1,813,467,78,43
203,2,742,476,77,14
204,1,810,466,78,40
204,2,744,476,76,14
205,1,805,464,79,40
205,2,745,476,77,14
206,1,801,463,80,39
206,2,745,476,77,14
207,1,798,462,80,39
207,2,748,477,77,14
208,1,794,461,81,37
208,2,749,477,77,14
209,1,791,460,81,37
209,2,750,476,78,14
210,1,787,458,81,37
210,2,750,476,79,15
211,1,784,457,81,36
211,2,752,476,79,15
212,1,781,456,81,35
212,2,754,477,78,14
213,1,778,455,81,34
213,2,755,477,79,14
214,1,775,454,80,33
214,2,757,477,78,14
215,1,772,454,84,34
215,2,758,477,79,15
216,1,769,453,82,33
216,2,759,477,78,15
217,1,766,452,83,33
217,2,761,476,78,16
218,1,763,451,84,33
218,2,762,474,76,18
219,1,760,450,84,33
219,2,765,468,72,23
220,1,758,449,85,32
220,2,772,464,63,31
221,1,755,449,85,31
221,2,777,462,55,36
222,1,753,448,85,31
222,2,784,459,48,40
223,1,750,447,85,31
223,2,788,457,43,45
224,1,747,446,86,30
224,2,792,455,39,49
225,1,745,446,86,29
225,2,796,452,35,54
226,1,743,445,86,28
226,2,801,450,30,60
227,1,740,446,83,25
227,2,805,447,25,64
228,1,739,447,82,26
228,2,809,445,22,66
229,1,738,442,77,35
229,2,814,443,17,67
230,1,737,443,73,34
230,2,815,441,16,68
231,1,734,441,70,34
231,2,815,439,16,69
232,1,732,440,69,37
232,2,815,437,18,70
233,1,729,439,68,40
233,2,815,434,18,71
234,1,727,438,66,44
234,2,815,433,18,71
235,1,725,437,65,47
235,2,815,431,19,72
236,1,722,435,66,52
236,2,815,429,19,72
237,1,720,433,64,56
237,2,814,428,19,72
238,1,718,433,65,58
238,2,814,427,19,72
239,1,716,433,64,61
239,2,814,426,19,72
240,1,713,432,65,63
240,2,814,424,20,72
241,1,711,433,65,64
241,2,814,422,20,73
242,1,709,435,64,64
242,2,814,421,20,74
243,1,707,437,63,65
243,2,813,419,21,74
244,1,706,438,63,65
244,2,813,418,21,74
245,1,704,439,64,66
245,2,813,417,22,74
246,1,702,441,65,66
246,2,812,415,22,74
247,1,700,443,65,66
247,2,811,414,23,74
248,1,698,445,65,66
248,2,811,413,23,74
249,1,697,446,65,66
249,2,811,412,24,73
250,1,695,448,65,66
250,2,810,410,24,74
251,1,693,449,66,66
251,2,810,409,25,73
252,1,692,451,67,66
252,2,810,408,25,74
253,1,690,452,67,66
253,2,809,407,25,74
254,1,689,453,67,66
254,2,809,406,25,74
255,1,688,454,67,67
255,2,809,406,25,74
256,1,685,455,66,67
256,2,809,404,26,74
257,1,685,457,65,68
257,2,809,403,26,74
258,1,687,459,62,71
258,2,808,402,27,74
259,1,689,464,56,69
259,2,808,401,27,74
260,1,688,467,58,69
260,2,807,400,27,74
261,1,688,472,55,68
261,2,807,399,28,75
262,1,688,473,47,70
262,2,807,398,28,75
263,1,689,472,41,73
263,2,806,397,28,75
264,1,690,472,34,76
264,2,806,396,29,75
265,1,690,471,30,81
265,2,806,395,29,75
266,1,689,470,25,85
266,2,806,395,29,75
267,1,689,471,23,86
267,2,806,394,29,75
268,1,689,471,23,90
268,2,805,393,29,75
269,1,690,471,22,92
269,2,805,392,29,75
270,1,690,473,22,94
270,2,805,391,29,75
271,1,689,476,22,93
271,2,805,390,29,76
272,1,689,479,23,92
272,2,805,390,28,76
273,1,689,483,23,91
273,2,804,388,29,76
274,1,688,484,25,92
274,2,804,387,29,76
275,1,688,486,26,92
275,2,799,388,34,74
276,1,687,488,27,93
276,2,795,390,34,69
277,1,687,490,27,93
277,2,791,392,38,65
278,1,687,492,27,93
278,2,788,393,43,61
279,1,687,495,27,93
279,2,786,394,46,49
280,1,687,496,28,93
280,2,783,394,52,43
281,1,687,498,28,93
281,2,780,392,61,38
282,1,688,500,28,92
282,2,776,389,64,33
283,1,688,503,28,92
283,2,772,388,68,30
284,1,688,504,28,93
284,2,769,387,69,28
285,1,688,506,29,93
285,2,766,386,70,30
286,1,688,508,29,93
286,2,763,386,70,31
287,1,688,509,30,93
287,2,759,385,70,33
288,1,689,512,29,91
288,2,756,383,69,34
289,1,689,513,29,91
289,2,753,382,69,33
290,1,690,515,29,91
290,2,750,382,70,32
291,1,690,517,29,91
291,2,747,381,71,32
292,1,691,518,29,92
292,2,745,380,72,30
293,1,691,519,29,92
293,2,742,380,73,28
294,1,692,521,28,92
294,2,739,379,74,27
295,1,693,522,28,92
295,2,736,378,75,26
296,1,693,524,28,92
296,2,733,378,77,25
297,1,694,525,27,93
297,2,730,377,78,25
298,1,694,526,27,93
298,2,728,376,79,24
299,1,695,527,27,93
299,2,726,376,79,23
300,1,696,529,26,93
300,2,723,376,80,22
301,1,696,530,26,93
301,2,721,375,80,22
302,1,697,531,26,93
302,2,718,375,81,22
303,1,697,532,25,93
303,2,715,374,82,21
304,1,698,533,25,93
304,2,713,374,82,20
305,1,698,534,25,93
305,2,711,374,83,20
306,1,698,535,26,94
306,2,709,374,83,19
307,1,698,536,26,94
307,2,707,374,83,19
308,1,698,537,25,94
308,2,705,374,84,18
309,1,698,539,26,94
309,2,703,373,84,18
310,1,699,540,25,94
310,2,701,373,84,18
311,1,699,540,25,94
311,2,698,373,84,18
312,1,699,542,25,94
312,2,696,373,84,18
313,1,699,543,25,94
313,2,694,373,84,18
314,1,699,545,25,93
314,2,692,372,84,18
315,1,700,546,25,93
315,2,690,372,84,18
316,1,701,547,25,93
316,2,688,371,85,19
317,1,701,548,25,93
317,2,686,371,86,18
318,1,701,548,25,94
318,2,684,371,87,19
319,1,702,549,25,94
319,2,682,370,87,19
320,1,702,550,25,94
320,2,681,370,87,19
321,1,702,551,24,94
321,2,679,370,88,20
322,1,703,551,24,95
322,2,677,369,87,20
323,1,703,552,24,95
323,2,675,369,88,20
324,1,704,553,23,94
324,2,674,369,87,20
325,1,705,555,23,94
325,2,672,369,86,21
326,1,705,556,22,93
326,2,671,369,87,23
327,1,705,556,23,94
327,2,669,369,82,24
328,1,705,557,23,94
328,2,674,366,74,36
329,1,705,558,23,94
329,2,676,362,58,47
330,1,706,559,23,94
330,2,678,359,42,53
331,1,706,560,23,94
331,2,675,354,35,65
332,1,707,561,22,93
332,2,674,353,37,71
333,1,707,561,22,94
333,2,674,353,40,83
334,1,708,562,22,93
334,2,673,360,44,82
335,1,708,563,21,94
335,2,673,370,47,79
336,1,709,563,21,94
336,2,680,376,43,82
337,1,709,564,21,94
337,2,688,380,39,84
338,1,709,564,21,94
338,2,694,385,36,85
339,1,710,565,21,94
339,2,696,391,37,85
340,1,710,565,20,95
340,2,697,398,39,83
341,1,710,566,20,94
341,2,697,404,42,82
342,1,710,567,21,94
342,2,697,411,44,80
343,1,711,568,20,94
343,2,697,418,47,79
344,1,711,568,21,94
344,2,699,424,49,77
345,1,711,569,20,94
345,2,700,429,51,77
346,1,711,569,21,95
346,2,701,435,52,75
347,1,712,570,20,95
347,2,703,439,53,76
348,1,712,570,20,95
348,2,704,443,55,77
349,1,712,571,20,95
349,2,705,447,56,77
350,1,712,571,20,95
350,2,709,451,54,77
351,1,712,572,20,95
351,2,709,454,57,77
352,1,713,573,20,95
352,2,709,457,59,77
353,1,713,573,20,95
353,2,709,461,62,77
354,1,713,573,19,95
354,2,712,464,60,77
355,1,713,574,20,95
355,2,715,467,60,78
356,1,714,574,19,95
356,2,719,471,58,78
357,1,714,574,19,95
357,2,721,474,58,77
358,1,714,575,19,95
358,2,724,478,56,76
359,1,714,575,19,95
359,2,727,482,56,75
360,1,714,576,19,95
360,2,728,485,56,75
361,1,714,576,19,95
361,2,730,487,56,75
362,1,715,577,19,95
362,2,732,490,56,75
363,1,713,578,21,94
363,2,733,493,56,75
364,1,712,578,21,92
364,2,735,495,56,76
365,1,708,587,27,82
365,2,737,497,56,76
366,1,701,590,37,77
366,2,739,500,56,76
367,1,696,598,45,67
367,2,740,502,56,77
368,1,692,604,52,60
368,2,742,504,55,77
369,1,688,607,59,56
369,2,744,507,55,77
370,1,686,609,63,53
370,2,746,509,54,78
371,1,683,612,69,50
371,2,748,511,54,78
372,1,680,615,73,47
372,2,749,513,54,78
373,1,677,618,78,43
373,2,751,515,53,78
374,1,675,622,81,39
374,2,753,517,53,78
375,1,673,629,83,32
375,2,754,519,52,78
376,1,670,630,88,31
376,2,756,521,52,79
377,1,668,632,91,30
377,2,757,523,52,79
378,1,666,632,91,29
378,2,759,525,51,79
379,1,665,633,91,28
379,2,760,527,52,79
380,1,663,633,92,28
380,2,761,529,51,80
381,1,661,635,92,26
381,2,762,531,51,80
382,1,659,636,93,25
382,2,763,533,51,80
383,1,658,638,93,24
383,2,764,535,51,80
384,1,656,638,93,24
384,2,766,538,51,79
385,1,655,637,93,24
385,2,768,540,50,78
386,1,653,637,93,24
386,2,769,543,49,77
387,1,652,637,92,24
387,2,770,545,50,77
388,1,651,637,92,25
388,2,770,547,50,77
389,1,650,637,92,25
389,2,771,549,50,76
390,1,649,637,92,25
390,2,771,551,51,76
391,1,648,636,92,26
391,2,771,552,52,76
392,1,646,636,92,26
392,2,772,554,53,76
393,1,645,636,92,26
393,2,772,556,53,76
394,1,645,634,90,28
394,2,773,557,53,76
395,1,647,634,85,35
395,2,774,559,54,76
396,1,650,635,77,37
396,2,774,560,55,76
397,1,652,632,67,44
397,2,774,562,56,75
398,1,655,629,61,49
398,2,774,564,57,75
399,1,656,627,54,54
399,2,775,565,56,75
400,1,656,625,50,57
400,2,776,567,56,75
401,1,656,623,47,61
401,2,778,568,56,75
402,1,656,620,44,65
402,2,778,569,56,75
403,1,656,618,40,67
403,2,779,570,56,75
404,1,655,616,40,68
404,2,780,571,56,76
405,1,652,614,42,65
405,2,780,573,56,76
406,1,650,617,39,58
406,2,781,574,56,76
407,1,647,623,45,48
407,2,782,575,56,76
408,1,644,624,51,44
408,2,782,576,56,76
409,1,642,622,57,44
409,2,783,578,56,76
410,1,640,623,62,41
410,2,785,579,56,76
411,1,638,624,68,39
411,2,785,579,56,76
412,1,635,629,74,34
412,2,786,580,56,77
413,1,633,632,81,31
413,2,787,582,56,77
414,1,632,638,85,26
414,2,788,582,56,77
415,1,631,643,90,21
415,2,790,584,55,77
416,1,635,643,89,22
416,2,790,585,55,77
417,1,638,642,90,24
417,2,791,586,55,77
418,1,641,641,89,25
418,2,792,587,55,77
419,1,644,640,89,27
419,2,793,588,54,78
420,1,646,640,90,28
420,2,796,593,47,75
421,1,650,640,89,29
421,2,796,600,47,71
422,1,651,639,90,31
422,2,800,607,43,65
423,1,655,639,89,32
423,2,806,611,37,63
424,1,659,639,88,33
424,2,809,610,37,67
425,1,663,638,86,34
425,2,806,610,40,68
426,1,666,639,85,35
426,2,803,611,44,69
427,1,668,639,86,36
427,2,800,611,47,70
428,1,677,640,80,33
428,2,794,611,53,68
429,1,681,638,78,36
429,2,791,618,55,61
430,1,691,638,70,37
430,2,788,624,58,54
431,1,701,635,65,42
431,2,784,631,60,47
432,1,702,631,66,46
432,2,781,636,65,41
433,1,705,627,66,51
433,2,777,642,71,35
434,1,708,623,66,57
434,2,774,648,76,29
435,1,711,619,67,63
435,2,770,652,80,24
436,1,718,617,64,67
436,2,767,657,84,19
437,1,723,614,62,68
437,2,764,657,87,19
438,1,724,610,64,73
438,2,761,657,87,19
439,1,726,608,65,73
439,2,758,657,86,20
440,1,728,605,66,74
440,2,755,656,87,22
441,1,730,602,66,73
441,2,752,656,87,23
442,1,733,601,65,71
442,2,749,655,87,24
443,1,736,600,66,68
443,2,746,656,88,24
444,1,740,602,67,62
444,2,744,656,88,24
445,1,746,600,62,59
445,2,742,656,88,24
446,1,749,597,59,57
446,2,740,655,87,24
447,1,752,599,56,51
447,2,737,655,87,24
448,1,754,597,56,45
448,2,735,654,87,24
449,1,754,596,56,39
449,2,733,654,87,24
450,1,754,593,55,44
450,2,731,654,87,24
451,1,755,592,56,47
451,2,729,653,87,24
452,1,756,591,56,50
452,2,727,652,86,25
453,1,758,588,55,54
453,2,726,651,85,26
454,1,760,587,54,57
454,2,725,649,81,26
455,1,764,584,50,61
455,2,725,646,74,32
456,1,768,583,47,64
456,2,724,641,69,37
457,1,769,580,47,68
457,2,719,637,68,38
458,1,771,580,45,71
458,2,714,637,73,34
459,1,773,579,45,72
459,2,710,639,77,27
460,1,775,580,43,73
460,2,706,640,78,25
461,1,776,581,42,73
461,2,703,639,77,25
462,1,777,582,42,74
462,2,698,637,77,26
463,1,779,583,41,74
463,2,696,639,77,21
464,1,780,583,40,75
464,2,692,638,79,21
465,1,782,584,39,76
465,2,689,639,80,20
466,1,783,585,38,76
466,2,687,639,77,20
467,1,784,587,38,75
467,2,684,639,77,20
468,1,786,587,37,76
468,2,682,639,76,20
469,1,786,588,37,76
469,2,680,639,75,19
470,1,787,589,37,76
470,2,678,639,74,19
471,1,787,590,36,77
471,2,675,639,73,20
472,1,789,591,35,76
472,2,673,639,73,20
473,1,790,592,35,77
473,2,671,638,72,21
474,1,791,593,34,77
474,2,668,637,73,22
475,1,792,594,33,77
475,2,666,636,74,23
476,1,792,594,33,77
476,2,664,634,75,25
477,1,790,596,34,74
477,2,662,634,75,25
478,1,787,602,38,67
478,2,660,635,75,25
479,1,786,604,42,61
479,2,659,635,75,25
480,1,790,611,43,47
480,2,657,634,75,25
481,1,786,613,51,48
481,2,655,634,75,26
482,1,781,613,57,45
482,2,653,633,75,26
483,1,777,615,64,38
483,2,653,632,71,28
484,1,772,619,75,34
484,2,653,630,67,31
485,1,767,629,81,23
485,2,653,628,62,33
486,1,763,632,85,20
486,2,655,623,57,39
487,1,759,633,87,19
487,2,654,619,54,43
488,1,755,633,87,21
488,2,654,614,51,49
489,1,751,632,88,22
489,2,653,611,51,52
490,1,748,632,88,24
490,2,652,607,51,54
491,1,744,632,88,25
491,2,650,603,49,58
492,1,741,631,88,27
492,2,649,599,48,63
493,1,737,631,88,28
493,2,648,596,46,67
494,1,734,631,87,29
494,2,647,593,44,70
495,1,731,632,85,29
495,2,645,589,42,72
496,1,728,632,86,30
496,2,644,586,39,75
497,1,725,632,86,30
497,2,643,583,37,77
498,1,722,632,87,31
498,2,643,581,36,77
499,1,719,633,86,31
499,2,642,578,35,77
500,1,716,633,86,31
500,2,641,575,35,77
501,1,714,634,85,31
501,2,640,572,34,78
502,1,711,635,86,31
502,2,639,570,34,74
503,1,709,636,87,31
503,2,639,568,33,70
504,1,706,636,87,31
504,2,639,566,33,67
505,1,704,637,86,32
505,2,637,567,32,58
506,1,701,635,82,33
506,2,635,564,36,58
507,1,697,634,79,34
507,2,633,562,39,58
508,1,690,639,78,28
508,2,632,559,43,58
509,1,683,645,85,22
509,2,629,555,48,59
510,1,675,646,88,23
510,2,627,552,53,59
511,1,668,647,89,23
511,2,625,548,59,60
512,1,662,647,90,21
512,2,625,545,61,57
513,1,656,647,92,18
513,2,628,542,61,57
514,1,650,645,92,20
514,2,630,539,61,56
515,1,644,646,90,20
515,2,633,537,61,56
516,1,639,645,90,22
516,2,635,535,61,55
517,1,634,644,89,23
517,2,638,532,61,56
518,1,629,643,89,25
518,2,640,530,61,55
519,1,625,643,88,26
519,2,642,528,62,55
520,1,620,643,88,27
520,2,644,526,62,55
521,1,615,643,87,28
521,2,646,524,63,55
522,1,611,643,87,29
522,2,648,522,63,54
523,1,607,643,87,29
523,2,650,520,63,54
524,1,603,643,87,30
524,2,652,518,63,53
525,1,599,644,86,29
525,2,654,517,63,52
526,1,593,642,75,31
526,2,656,515,64,52
527,1,586,643,74,30
527,2,658,513,64,51
528,1,580,640,72,35
528,2,660,511,64,51
529,1,575,639,69,37
529,2,662,510,64,51
530,1,571,633,66,36
530,2,664,508,64,52
531,1,565,628,68,35
531,2,666,506,63,52
532,1,560,628,73,31
532,2,668,505,63,52
533,1,558,627,76,31
533,2,670,503,63,52
534,1,554,628,75,27
534,2,671,502,63,52
535,1,550,627,77,26
535,2,673,500,63,52
536,1,547,627,77,26
536,2,674,499,63,52
537,1,543,628,79,24
537,2,676,497,62,52
538,1,541,627,77,25
538,2,678,496,62,52
539,1,538,627,77,24
539,2,680,494,62,52
540,1,535,627,77,24
540,2,681,494,62,52
541,1,533,627,77,24
541,2,683,493,62,51
542,1,530,627,77,24
542,2,684,492,62,51
543,1,527,627,78,24
543,2,685,491,62,51
544,1,525,626,78,25
544,2,686,490,63,51
545,1,526,626,73,28
545,2,687,488,63,52
546,1,527,625,68,34
546,2,689,487,63,51
547,1,527,625,64,33
547,2,691,486,63,51
548,1,525,624,63,33
548,2,692,485,63,51
549,1,522,620,60,36
549,2,697,487,61,48
550,1,520,617,62,38
550,2,702,488,60,44
551,1,520,617,60,38
551,2,707,490,57,41
552,1,520,615,59,40
552,2,710,490,55,39
553,1,520,612,59,43
553,2,710,488,57,36
554,1,520,611,59,44
554,2,710,486,58,34
555,1,520,610,57,44
555,2,710,484,60,31
556,1,520,609,54,45
556,2,710,484,62,33
557,1,521,608,50,46
557,2,711,484,64,34
558,1,521,607,47,47
558,2,711,484,66,36
559,1,520,603,49,49
559,2,714,482,65,39
560,1,522,603,47,46
560,2,716,480,65,42
561,1,520,609,40,38
561,2,719,479,64,45
562,1,515,608,48,38
562,2,722,478,64,47
563,1,510,608,58,36
563,2,725,478,63,48
564,1,509,607,60,37
564,2,727,478,63,49
565,1,504,610,70,34
565,2,729,479,62,50
566,1,503,614,74,30
566,2,731,480,61,51
567,1,502,613,78,28
567,2,734,481,61,50
568,1,503,613,80,26
568,2,736,482,60,51
569,1,506,614,81,24
569,2,738,483,60,51
570,1,509,615,79,22
570,2,739,484,60,52
571,1,510,614,81,23
571,2,741,484,59,52
572,1,513,613,82,24
572,2,743,486,59,52
573,1,515,613,81,24
573,2,745,486,59,53
574,1,518,613,81,24
574,2,746,486,58,54
575,1,521,612,80,24
575,2,748,487,58,54
576,1,524,612,80,24
576,2,750,488,57,54
577,1,525,612,80,24
577,2,751,488,58,55
578,1,528,611,80,23
578,2,752,489,57,55
579,1,531,611,80,21
579,2,754,490,57,55
580,1,534,610,78,20
580,2,755,491,57,55
581,1,534,610,80,20
581,2,757,492,56,55
582,1,536,609,81,20
582,2,758,492,56,56
583,1,537,609,81,20
583,2,759,493,56,55
